domain,executor,solver,preconditioner,number_of_iterations,resolution,processes,run_time,success
GKO,omp,CG,none,0,8,64,0.472087,1
GKO,omp,CG,none,0,8,64,0.377644,1
GKO,omp,CG,none,0,8,64,0.391363,1
GKO,omp,CG,none,0,8,64,0.462608,1
GKO,omp,CG,none,0,8,64,0.406476,1
GKO,omp,CG,none,0,8,64,0.460777,1
GKO,omp,CG,none,0,8,64,0.477127,1
GKO,omp,CG,none,0,8,64,0.38058,1
GKO,omp,CG,none,0,8,64,0.485623,1
GKO,omp,CG,none,0,8,64,0.383567,1
GKO,omp,CG,none,0,8,64,0.377045,1
GKO,omp,CG,none,0,8,64,0.486821,1
GKO,omp,CG,none,0,8,64,0.402831,1
GKO,omp,CG,none,0,8,64,0.462374,1
GKO,omp,CG,none,0,8,64,0.369469,1
GKO,omp,CG,none,0,8,64,0.396346,1
GKO,omp,CG,none,0,8,64,0.373294,1
GKO,omp,CG,none,0,8,64,0.453212,1
GKO,omp,CG,none,0,8,64,0.354465,1
GKO,omp,CG,none,0,8,64,0.381523,1
GKO,omp,CG,none,0,8,64,0.45599,1
GKO,omp,CG,none,0,8,64,0.382787,1
GKO,omp,CG,none,0,8,64,0.418073,1
GKO,omp,CG,none,0,8,64,0.384251,1
GKO,omp,CG,none,0,8,64,0.396169,1
GKO,omp,CG,none,0,8,64,0.47103,1
GKO,omp,CG,none,0,8,64,0.38757,1
GKO,omp,CG,none,0,8,64,0.38307,1
GKO,omp,CG,none,0,8,64,0.385776,1
GKO,omp,CG,none,0,8,64,0.388928,1
GKO,omp,CG,none,0,8,64,0.368732,1
GKO,omp,CG,none,0,8,64,0.39507,1
GKO,omp,CG,none,0,8,64,0.37958,1
GKO,omp,CG,none,0,8,64,0.414355,1
GKO,omp,CG,none,0,8,64,0.37252,1
GKO,omp,CG,none,0,8,64,0.354617,1
GKO,omp,CG,none,0,8,64,0.357368,1
GKO,omp,CG,none,0,8,64,0.37034,1
GKO,omp,CG,none,0,8,64,0.449083,1
GKO,omp,CG,none,0,8,64,0.483045,1
GKO,omp,CG,none,0,8,64,0.388451,1
GKO,omp,CG,none,0,8,64,0.481102,1
GKO,omp,CG,none,0,8,64,0.47655,1
GKO,omp,CG,none,0,8,64,0.377597,1
GKO,omp,CG,none,0,8,64,0.368771,1
GKO,omp,CG,none,0,8,64,0.39476,1
GKO,omp,CG,none,0,8,64,0.441867,1
GKO,omp,CG,none,0,8,64,0.431408,1
GKO,omp,CG,none,0,8,64,0.378642,1
GKO,omp,CG,none,0,8,64,0.409092,1
GKO,omp,CG,none,0,8,64,0.367814,1
GKO,omp,CG,none,0,8,64,0.384506,1
GKO,omp,CG,none,0,8,64,0.388689,1
GKO,omp,CG,none,0,8,64,0.361311,1
GKO,omp,CG,none,0,8,64,0.366583,1
GKO,omp,CG,none,0,8,64,0.468146,1
GKO,omp,CG,none,0,8,64,0.360234,1
GKO,omp,CG,none,0,8,64,0.533563,1
GKO,omp,CG,none,0,8,64,0.372612,1
GKO,omp,CG,none,0,8,64,0.379521,1
GKO,omp,CG,none,0,8,64,0.451886,1
GKO,omp,CG,none,0,8,64,0.571129,1
GKO,omp,CG,none,0,8,64,0.376811,1
GKO,omp,CG,none,0,8,64,0.365543,1
GKO,omp,CG,none,0,8,64,0.384983,1
GKO,omp,CG,none,0,8,64,0.401238,1
GKO,omp,CG,none,0,8,64,0.393345,1
GKO,omp,CG,none,0,8,64,0.398634,1
GKO,omp,CG,none,0,8,64,0.376224,1
GKO,omp,CG,none,0,8,64,0.466801,1
GKO,omp,CG,none,0,8,64,0.356181,1
GKO,omp,CG,none,0,8,64,0.363159,1
GKO,omp,CG,none,0,8,64,0.421523,1
GKO,omp,CG,none,0,8,64,0.345606,1
GKO,omp,CG,none,0,8,64,0.38571,1
GKO,omp,CG,none,0,8,64,0.388719,1
GKO,omp,CG,none,0,8,64,0.361292,1
GKO,omp,CG,none,0,8,64,0.472787,1
GKO,omp,CG,none,0,8,64,0.383398,1
GKO,omp,CG,none,0,8,64,0.406601,1
GKO,omp,CG,none,0,8,64,0.388519,1
GKO,omp,CG,none,0,8,64,0.447953,1
GKO,omp,CG,none,0,8,64,0.397937,1
GKO,omp,CG,none,0,8,64,0.369382,1
GKO,omp,CG,none,0,8,64,0.362717,1
GKO,omp,CG,none,0,8,64,0.486029,1
GKO,omp,CG,none,0,8,64,0.367364,1
GKO,omp,CG,none,0,8,64,0.408763,1
GKO,omp,CG,none,0,8,64,0.462935,1
GKO,omp,CG,none,0,8,64,0.363795,1
GKO,omp,CG,none,0,8,64,0.357556,1
GKO,omp,CG,none,0,8,64,0.386429,1
GKO,omp,CG,none,0,8,64,0.330358,1
GKO,omp,CG,none,0,8,64,0.382074,1
GKO,omp,CG,none,0,8,64,0.389285,1
GKO,omp,CG,none,0,8,64,0.388557,1
GKO,omp,CG,none,0,8,64,0.397691,1
GKO,omp,CG,none,0,8,64,0.4107,1
GKO,omp,CG,none,0,8,64,0.412316,1
GKO,omp,CG,none,0,8,64,0.392167,1
GKO,omp,CG,none,0,8,64,0.384643,1
GKO,omp,CG,none,0,8,64,0.381497,1
GKO,reference,CG,BJ,0,8,1,0.19799,1
GKO,reference,CG,BJ,0,8,1,0.178719,1
GKO,reference,CG,BJ,0,8,1,0.186525,1
GKO,reference,CG,BJ,0,8,1,0.185248,1
GKO,reference,CG,BJ,0,8,1,0.18096,1
GKO,reference,CG,BJ,0,8,1,0.177964,1
GKO,reference,CG,BJ,0,8,1,0.17529,1
GKO,reference,CG,BJ,0,8,1,0.179396,1
GKO,reference,CG,BJ,0,8,1,0.174974,1
GKO,reference,CG,BJ,0,8,1,0.180278,1
GKO,reference,CG,BJ,0,8,1,0.179673,1
GKO,reference,CG,BJ,0,8,1,0.176314,1
GKO,reference,CG,BJ,0,8,1,0.183663,1
GKO,reference,CG,BJ,0,8,1,0.180772,1
GKO,reference,CG,BJ,0,8,1,0.183616,1
GKO,reference,CG,BJ,0,8,1,0.182483,1
GKO,reference,CG,BJ,0,8,1,0.178488,1
GKO,reference,CG,BJ,0,8,1,0.17621,1
GKO,reference,CG,BJ,0,8,1,0.176726,1
GKO,reference,CG,BJ,0,8,1,0.174891,1
GKO,reference,CG,BJ,0,8,1,0.178428,1
GKO,reference,CG,BJ,0,8,1,0.179337,1
GKO,reference,CG,BJ,0,8,1,0.175406,1
GKO,reference,CG,BJ,0,8,1,0.178142,1
GKO,reference,CG,BJ,0,8,1,0.184379,1
GKO,reference,CG,BJ,0,8,1,0.186159,1
GKO,reference,CG,BJ,0,8,1,0.178466,1
GKO,reference,CG,BJ,0,8,1,0.186896,1
GKO,reference,CG,BJ,0,8,1,0.180012,1
GKO,reference,CG,BJ,0,8,1,0.184801,1
GKO,reference,CG,BJ,0,8,1,0.181983,1
GKO,reference,CG,BJ,0,8,1,0.178307,1
GKO,reference,CG,BJ,0,8,1,0.176868,1
GKO,reference,CG,BJ,0,8,1,0.175363,1
GKO,reference,CG,BJ,0,8,1,0.18403,1
GKO,reference,CG,BJ,0,8,1,0.186724,1
GKO,reference,CG,BJ,0,8,1,0.180277,1
GKO,reference,CG,BJ,0,8,1,0.177979,1
GKO,reference,CG,BJ,0,8,1,0.176176,1
GKO,reference,CG,BJ,0,8,1,0.180334,1
GKO,reference,CG,BJ,0,8,1,0.173571,1
GKO,reference,CG,BJ,0,8,1,0.174809,1
GKO,reference,CG,BJ,0,8,1,0.177216,1
GKO,reference,CG,BJ,0,8,1,0.176287,1
GKO,reference,CG,BJ,0,8,1,0.181462,1
GKO,reference,CG,BJ,0,8,1,0.179702,1
GKO,reference,CG,BJ,0,8,1,0.185908,1
GKO,reference,CG,BJ,0,8,1,0.183575,1
GKO,reference,CG,BJ,0,8,1,0.177379,1
GKO,reference,CG,BJ,0,8,1,0.177854,1
GKO,reference,CG,BJ,0,8,1,0.176631,1
GKO,reference,CG,BJ,0,8,1,0.176116,1
GKO,reference,CG,BJ,0,8,1,0.174249,1
GKO,reference,CG,BJ,0,8,1,0.175198,1
GKO,reference,CG,BJ,0,8,1,0.178303,1
GKO,reference,CG,BJ,0,8,1,0.185416,1
GKO,reference,CG,BJ,0,8,1,0.186977,1
GKO,reference,CG,BJ,0,8,1,0.18001,1
GKO,reference,CG,BJ,0,8,1,0.182657,1
GKO,reference,CG,BJ,0,8,1,0.179122,1
GKO,reference,CG,BJ,0,8,1,0.184508,1
GKO,reference,CG,BJ,0,8,1,0.18097,1
GKO,reference,CG,BJ,0,8,1,0.177199,1
GKO,reference,CG,BJ,0,8,1,0.178238,1
GKO,reference,CG,BJ,0,8,1,0.174935,1
GKO,reference,CG,BJ,0,8,1,0.183808,1
GKO,reference,CG,BJ,0,8,1,0.18406,1
GKO,reference,CG,BJ,0,8,1,0.178526,1
GKO,reference,CG,BJ,0,8,1,0.180198,1
GKO,reference,CG,BJ,0,8,1,0.177569,1
GKO,reference,CG,BJ,0,8,1,0.175019,1
GKO,reference,CG,BJ,0,8,1,0.176161,1
GKO,reference,CG,BJ,0,8,1,0.176166,1
GKO,reference,CG,BJ,0,8,1,0.175464,1
GKO,reference,CG,BJ,0,8,1,0.175301,1
GKO,reference,CG,BJ,0,8,1,0.182687,1
GKO,reference,CG,BJ,0,8,1,0.181769,1
GKO,reference,CG,BJ,0,8,1,0.181663,1
GKO,reference,CG,BJ,0,8,1,0.178839,1
GKO,reference,CG,BJ,0,8,1,0.178696,1
GKO,reference,CG,BJ,0,8,1,0.179296,1
GKO,reference,CG,BJ,0,8,1,0.17769,1
GKO,reference,CG,BJ,0,8,1,0.175778,1
GKO,reference,CG,BJ,0,8,1,0.175181,1
GKO,reference,CG,BJ,0,8,1,0.179929,1
GKO,reference,CG,BJ,0,8,1,0.175455,1
GKO,reference,CG,BJ,0,8,1,0.175931,1
GKO,reference,CG,BJ,0,8,1,0.184302,1
GKO,reference,CG,BJ,0,8,1,0.185588,1
GKO,reference,CG,BJ,0,8,1,0.181729,1
GKO,reference,CG,BJ,0,8,1,0.185419,1
GKO,reference,CG,BJ,0,8,1,0.180347,1
GKO,reference,CG,BJ,0,8,1,0.182367,1
GKO,reference,CG,BJ,0,8,1,0.185518,1
GKO,reference,CG,BJ,0,8,1,0.17968,1
GKO,reference,CG,BJ,0,8,1,0.175663,1
GKO,reference,CG,BJ,0,8,1,0.17518,1
GKO,reference,CG,BJ,0,8,1,0.181931,1
GKO,reference,CG,BJ,0,8,1,0.184792,1
GKO,reference,CG,BJ,0,8,1,0.179074,1
GKO,reference,CG,BJ,0,8,1,0.175076,1
GKO,reference,CG,BJ,0,8,1,0.177232,1
GKO,reference,CG,BJ,0,8,1,0.177572,1
GKO,reference,CG,BJ,0,8,1,0.177133,1
GKO,reference,CG,BJ,0,8,1,0.177499,1
GKO,reference,CG,BJ,0,8,1,0.178966,1
GKO,reference,CG,BJ,0,8,1,0.177162,1
GKO,reference,CG,BJ,0,8,1,0.181896,1
GKO,reference,CG,BJ,0,8,1,0.182728,1
GKO,reference,CG,BJ,0,8,1,0.185158,1
GKO,reference,CG,BJ,0,8,1,0.183781,1
GKO,reference,CG,BJ,0,8,1,0.179707,1
GKO,reference,CG,BJ,0,8,1,0.17561,1
GKO,reference,CG,BJ,0,8,1,0.179194,1
GKO,reference,CG,BJ,0,8,1,0.175538,1
GKO,reference,CG,BJ,0,8,1,0.177658,1
GKO,reference,CG,BJ,0,8,1,0.176845,1
GKO,reference,CG,BJ,0,8,1,0.178986,1
GKO,reference,CG,BJ,0,8,1,0.176683,1
GKO,reference,CG,BJ,0,8,1,0.189674,1
GKO,reference,CG,BJ,0,8,1,0.185125,1
GKO,reference,CG,BJ,0,8,1,0.176822,1
GKO,reference,CG,BJ,0,8,1,0.180622,1
GKO,reference,CG,BJ,0,8,1,0.181483,1
GKO,reference,CG,BJ,0,8,1,0.185415,1
GKO,reference,CG,BJ,0,8,1,0.181134,1
GKO,reference,CG,BJ,0,8,1,0.176752,1
GKO,reference,CG,BJ,0,8,1,0.174921,1
GKO,reference,CG,BJ,0,8,1,0.175907,1
GKO,reference,CG,BJ,0,8,1,0.1834,1
GKO,reference,CG,BJ,0,8,1,0.182846,1
GKO,reference,CG,BJ,0,8,1,0.179719,1
GKO,reference,CG,BJ,0,8,1,0.174944,1
GKO,reference,CG,BJ,0,8,1,0.178706,1
GKO,reference,CG,BJ,0,8,1,0.177243,1
GKO,reference,CG,BJ,0,8,1,0.177526,1
GKO,reference,CG,BJ,0,8,1,0.176564,1
GKO,reference,CG,BJ,0,8,1,0.176169,1
GKO,reference,CG,BJ,0,8,1,0.175872,1
GKO,reference,CG,BJ,0,8,1,0.184818,1
GKO,reference,CG,BJ,0,8,1,0.181453,1
GKO,reference,CG,BJ,0,8,1,0.184653,1
GKO,reference,CG,BJ,0,8,1,0.180091,1
GKO,reference,CG,BJ,0,8,1,0.176738,1
GKO,reference,CG,BJ,0,8,1,0.176134,1
GKO,reference,CG,BJ,0,8,1,0.175597,1
GKO,reference,CG,BJ,0,8,1,0.175041,1
GKO,reference,CG,BJ,0,8,1,0.17698,1
GKO,reference,CG,BJ,0,8,1,0.176475,1
GKO,reference,CG,BJ,0,8,1,0.177824,1
GKO,reference,CG,BJ,0,8,1,0.176958,1
GKO,reference,CG,BJ,0,8,1,0.183118,1
GKO,reference,CG,BJ,0,8,1,0.187799,1
GKO,reference,CG,BJ,0,8,1,0.178279,1
GKO,reference,CG,BJ,0,8,1,0.180775,1
GKO,reference,CG,BJ,0,8,1,0.181935,1
GKO,reference,CG,BJ,0,8,1,0.185644,1
GKO,reference,CG,BJ,0,8,1,0.182701,1
GKO,reference,CG,BJ,0,8,1,0.183558,1
GKO,reference,CG,BJ,0,8,1,0.178391,1
GKO,reference,CG,BJ,0,8,1,0.175674,1
GKO,reference,CG,BJ,0,8,1,0.184359,1
GKO,reference,CG,BJ,0,8,1,0.1809,1
GKO,reference,CG,BJ,0,8,1,0.180072,1
GKO,reference,CG,BJ,0,8,1,0.177248,1
GKO,reference,CG,BJ,0,8,1,0.177676,1
GKO,reference,CG,BJ,0,8,1,0.179792,1
GKO,reference,CG,BJ,0,8,1,0.17732,1
GKO,reference,CG,BJ,0,8,1,0.177387,1
GKO,reference,CG,BJ,0,8,1,0.17929,1
GKO,reference,CG,BJ,0,8,1,0.176273,1
GKO,reference,CG,BJ,0,8,1,0.183056,1
GKO,reference,CG,BJ,0,8,1,0.181565,1
GKO,reference,CG,BJ,0,8,1,0.184487,1
GKO,reference,CG,BJ,0,8,1,0.181702,1
GKO,reference,CG,BJ,0,8,1,0.176668,1
GKO,reference,CG,BJ,0,8,1,0.179431,1
GKO,reference,CG,BJ,0,8,1,0.176513,1
GKO,reference,CG,BJ,0,8,1,0.174462,1
GKO,reference,CG,BJ,0,8,1,0.178578,1
GKO,reference,CG,BJ,0,8,1,0.177792,1
GKO,reference,CG,BJ,0,8,1,0.174812,1
GKO,reference,CG,BJ,0,8,1,0.179702,1
GKO,reference,CG,BJ,0,8,1,0.184823,1
GKO,reference,CG,BJ,0,8,1,0.183194,1
GKO,reference,CG,BJ,0,8,1,0.179106,1
GKO,reference,CG,BJ,0,8,1,0.181273,1
GKO,reference,CG,BJ,0,8,1,0.181486,1
GKO,reference,CG,BJ,0,8,1,0.183331,1
GKO,reference,CG,BJ,0,8,1,0.179186,1
GKO,reference,CG,BJ,0,8,1,0.179088,1
GKO,reference,CG,BJ,0,8,1,0.175818,1
GKO,reference,CG,BJ,0,8,1,0.173177,1
GKO,reference,CG,BJ,0,8,1,0.183933,1
GKO,reference,CG,BJ,0,8,1,0.183529,1
GKO,reference,CG,BJ,0,8,1,0.177941,1
GKO,reference,CG,BJ,0,8,1,0.175606,1
GKO,reference,CG,BJ,0,8,1,0.175692,1
GKO,reference,CG,BJ,0,8,1,0.178002,1
GKO,reference,CG,BJ,0,8,1,0.177532,1
GKO,reference,CG,BJ,0,8,1,0.176164,1
GKO,reference,CG,BJ,0,8,1,0.175348,1
GKO,reference,CG,BJ,0,8,1,0.175351,1
GKO,reference,CG,BJ,0,8,1,0.184017,1
GKO,reference,CG,BJ,0,8,1,0.179184,1
GKO,reference,CG,BJ,0,8,1,0.185849,1
GKO,reference,CG,BJ,0,8,1,0.179028,1
GKO,reference,CG,BJ,0,8,1,0.175995,1
GKO,reference,CG,BJ,0,8,1,0.175744,1
GKO,reference,CG,BJ,0,8,1,0.177314,1
GKO,reference,CG,BJ,0,8,1,0.177102,1
GKO,reference,CG,BJ,0,8,1,0.175637,1
GKO,reference,CG,BJ,0,8,1,0.176395,1
GKO,reference,CG,BJ,0,8,1,0.178702,1
GKO,reference,CG,BJ,0,8,1,0.179594,1
GKO,reference,CG,BJ,0,8,1,0.180105,1
GKO,reference,CG,BJ,0,8,1,0.189194,1
GKO,reference,CG,BJ,0,8,1,0.185483,1
GKO,reference,CG,BJ,0,8,1,0.179509,1
GKO,reference,CG,BJ,0,8,1,0.179646,1
GKO,reference,CG,BJ,0,8,1,0.176551,1
GKO,reference,CG,BJ,0,8,1,0.175598,1
GKO,reference,CG,BJ,0,8,1,0.183227,1
GKO,reference,CG,BJ,0,8,1,0.186944,1
GKO,reference,CG,BJ,0,8,1,0.180395,1
GKO,reference,CG,BJ,0,8,1,0.175309,1
GKO,reference,CG,BJ,0,8,1,0.17698,1
GKO,reference,CG,BJ,0,8,1,0.177668,1
GKO,reference,CG,BJ,0,8,1,0.17721,1
GKO,reference,CG,BJ,0,8,1,0.176941,1
GKO,reference,CG,BJ,0,8,1,0.176581,1
GKO,reference,CG,BJ,0,8,1,0.175981,1
GKO,reference,CG,BJ,0,8,1,0.182341,1
GKO,reference,CG,BJ,0,8,1,0.180213,1
GKO,reference,CG,BJ,0,8,1,0.182058,1
GKO,reference,CG,BJ,0,8,1,0.181394,1
GKO,reference,CG,BJ,0,8,1,0.179218,1
GKO,reference,CG,BJ,0,8,1,0.176872,1
GKO,reference,CG,BJ,0,8,1,0.17661,1
GKO,reference,CG,BJ,0,8,1,0.176571,1
GKO,reference,CG,BJ,0,8,1,0.175512,1
GKO,reference,CG,BJ,0,8,1,0.17692,1
GKO,reference,CG,BJ,0,8,1,0.173831,1
GKO,reference,CG,BJ,0,8,1,0.176465,1
GKO,reference,CG,BJ,0,8,1,0.18187,1
GKO,reference,CG,BJ,0,8,1,0.187349,1
GKO,reference,CG,BJ,0,8,1,0.17948,1
GKO,reference,CG,BJ,0,8,1,0.184487,1
GKO,reference,CG,BJ,0,8,1,0.18165,1
GKO,reference,CG,BJ,0,8,1,0.182508,1
GKO,reference,CG,BJ,0,8,1,0.183843,1
GKO,reference,CG,BJ,0,8,1,0.179991,1
GKO,reference,CG,BJ,0,8,1,0.176414,1
GKO,reference,CG,BJ,0,8,1,0.180082,1
GKO,reference,CG,BJ,0,8,1,0.183394,1
GKO,reference,CG,BJ,0,8,1,0.18616,1
GKO,reference,CG,BJ,0,8,1,0.178686,1
GKO,reference,CG,BJ,0,8,1,0.17704,1
GKO,reference,CG,BJ,0,8,1,0.177128,1
GKO,reference,CG,BJ,0,8,1,0.178932,1
GKO,reference,CG,BJ,0,8,1,0.174124,1
GKO,reference,CG,BJ,0,8,1,0.178428,1
GKO,reference,CG,BJ,0,8,1,0.176526,1
GKO,reference,CG,BJ,0,8,1,0.177682,1
GKO,reference,CG,BJ,0,8,1,0.185789,1
GKO,reference,CG,BJ,0,8,1,0.179892,1
GKO,reference,CG,BJ,0,8,1,0.183183,1
GKO,reference,CG,BJ,0,8,1,0.178416,1
GKO,reference,CG,BJ,0,8,1,0.178074,1
GKO,reference,CG,BJ,0,8,1,0.177827,1
GKO,reference,CG,BJ,0,8,1,0.176616,1
GKO,reference,CG,BJ,0,8,1,0.175917,1
GKO,reference,CG,BJ,0,8,1,0.176716,1
GKO,reference,CG,BJ,0,8,1,0.176949,1
GKO,reference,CG,BJ,0,8,1,0.178212,1
GKO,reference,CG,BJ,0,8,1,0.175843,1
GKO,reference,CG,BJ,0,8,1,0.184249,1
GKO,reference,CG,BJ,0,8,1,0.187016,1
GKO,reference,CG,BJ,0,8,1,0.177789,1
GKO,reference,CG,BJ,0,8,1,0.183127,1
GKO,reference,CG,BJ,0,8,1,0.180022,1
GKO,reference,CG,BJ,0,8,1,0.184778,1
GKO,reference,CG,BJ,0,8,1,0.179697,1
GKO,reference,CG,BJ,0,8,1,0.174065,1
GKO,reference,CG,BJ,0,8,1,0.175513,1
GKO,reference,CG,BJ,0,8,1,0.17687,1
GKO,reference,CG,BJ,0,8,1,0.182724,1
GKO,reference,CG,BJ,0,8,1,0.184221,1
GKO,reference,CG,BJ,0,8,1,0.181668,1
GKO,reference,CG,BJ,0,8,1,0.178014,1
GKO,reference,CG,BJ,0,8,1,0.174676,1
GKO,reference,CG,BJ,0,8,1,0.176628,1
GKO,reference,CG,BJ,0,8,1,0.177664,1
GKO,reference,CG,BJ,0,8,1,0.179191,1
GKO,reference,CG,BJ,0,8,1,0.17632,1
GKO,reference,CG,BJ,0,8,1,0.176841,1
GKO,reference,CG,BJ,0,8,1,0.181127,1
GKO,reference,CG,BJ,0,8,1,0.183142,1
GKO,reference,CG,BJ,0,8,1,0.187151,1
GKO,reference,CG,BJ,0,8,1,0.17735,1
GKO,reference,CG,BJ,0,8,1,0.175719,1
GKO,reference,CG,BJ,0,8,1,0.177707,1
GKO,reference,CG,BJ,0,8,1,0.177794,1
GKO,reference,CG,BJ,0,8,1,0.176445,1
GKO,reference,CG,BJ,0,8,1,0.174463,1
GKO,reference,CG,BJ,0,8,1,0.176543,1
GKO,reference,CG,BJ,0,8,1,0.176943,1
GKO,reference,CG,BJ,0,8,1,0.178061,1
GKO,reference,CG,BJ,0,8,1,0.18251,1
GKO,reference,CG,BJ,0,8,1,0.187826,1
GKO,reference,CG,BJ,0,8,1,0.184171,1
GKO,reference,CG,BJ,0,8,1,0.183039,1
GKO,reference,CG,BJ,0,8,1,0.179176,1
GKO,reference,CG,BJ,0,8,1,0.181653,1
GKO,reference,CG,BJ,0,8,1,0.178333,1
GKO,reference,CG,BJ,0,8,1,0.178113,1
GKO,reference,CG,BJ,0,8,1,0.173549,1
GKO,reference,CG,BJ,0,8,1,0.175384,1
GKO,reference,CG,BJ,0,8,1,0.186027,1
GKO,reference,CG,BJ,0,8,1,0.184536,1
GKO,reference,CG,BJ,0,8,1,0.179255,1
GKO,reference,CG,BJ,0,8,1,0.178424,1
GKO,reference,CG,BJ,0,8,1,0.175897,1
GKO,reference,CG,BJ,0,8,1,0.17788,1
GKO,reference,CG,BJ,0,8,1,0.175658,1
GKO,reference,CG,BJ,0,8,1,0.176391,1
GKO,reference,CG,BJ,0,8,1,0.177277,1
GKO,reference,CG,BJ,0,8,1,0.177775,1
GKO,reference,CG,BJ,0,8,1,0.183301,1
GKO,reference,CG,BJ,0,8,1,0.182487,1
GKO,reference,CG,BJ,0,8,1,0.180844,1
GKO,reference,CG,BJ,0,8,1,0.181315,1
GKO,reference,CG,BJ,0,8,1,0.17561,1
GKO,reference,CG,BJ,0,8,1,0.175893,1
GKO,reference,CG,BJ,0,8,1,0.175265,1
GKO,reference,CG,none,0,8,1,0.166634,1
GKO,reference,CG,none,0,8,1,0.158515,1
GKO,reference,CG,none,0,8,1,0.16189,1
GKO,reference,CG,none,0,8,1,0.161573,1
GKO,reference,CG,none,0,8,1,0.161277,1
GKO,reference,CG,none,0,8,1,0.165935,1
GKO,reference,CG,none,0,8,1,0.169341,1
GKO,reference,CG,none,0,8,1,0.163168,1
GKO,reference,CG,none,0,8,1,0.167375,1
GKO,reference,CG,none,0,8,1,0.164304,1
GKO,reference,CG,none,0,8,1,0.161186,1
GKO,reference,CG,none,0,8,1,0.160435,1
GKO,reference,CG,none,0,8,1,0.160328,1
GKO,reference,CG,none,0,8,1,0.161894,1
GKO,reference,CG,none,0,8,1,0.157913,1
GKO,reference,CG,none,0,8,1,0.169734,1
GKO,reference,CG,none,0,8,1,0.169215,1
GKO,reference,CG,none,0,8,1,0.165951,1
GKO,reference,CG,none,0,8,1,0.161701,1
GKO,reference,CG,none,0,8,1,0.163889,1
GKO,reference,CG,none,0,8,1,0.164094,1
GKO,reference,CG,none,0,8,1,0.159726,1
GKO,reference,CG,none,0,8,1,0.162707,1
GKO,reference,CG,none,0,8,1,0.16016,1
GKO,reference,CG,none,0,8,1,0.16131,1
GKO,reference,CG,none,0,8,1,0.167661,1
GKO,reference,CG,none,0,8,1,0.16492,1
GKO,reference,CG,none,0,8,1,0.167379,1
GKO,reference,CG,none,0,8,1,0.166811,1
GKO,reference,CG,none,0,8,1,0.163972,1
GKO,reference,CG,none,0,8,1,0.160847,1
GKO,reference,CG,none,0,8,1,0.159477,1
GKO,reference,CG,none,0,8,1,0.161112,1
GKO,reference,CG,none,0,8,1,0.159979,1
GKO,reference,CG,none,0,8,1,0.162931,1
GKO,reference,CG,none,0,8,1,0.159668,1
GKO,reference,CG,none,0,8,1,0.164273,1
GKO,reference,CG,none,0,8,1,0.169017,1
GKO,reference,CG,none,0,8,1,0.171309,1
GKO,reference,CG,none,0,8,1,0.162742,1
GKO,reference,CG,none,0,8,1,0.169253,1
GKO,reference,CG,none,0,8,1,0.165429,1
GKO,reference,CG,none,0,8,1,0.162664,1
GKO,reference,CG,none,0,8,1,0.161269,1
GKO,reference,CG,none,0,8,1,0.16102,1
GKO,reference,CG,none,0,8,1,0.162266,1
GKO,reference,CG,none,0,8,1,0.159242,1
GKO,reference,CG,none,0,8,1,0.168852,1
GKO,reference,CG,none,0,8,1,0.169507,1
GKO,reference,CG,none,0,8,1,0.164383,1
GKO,reference,CG,none,0,8,1,0.164383,1
GKO,reference,CG,none,0,8,1,0.160384,1
GKO,reference,CG,none,0,8,1,0.15955,1
GKO,reference,CG,none,0,8,1,0.16178,1
GKO,reference,CG,none,0,8,1,0.161406,1
GKO,reference,CG,none,0,8,1,0.161028,1
GKO,reference,CG,none,0,8,1,0.16899,1
GKO,reference,CG,none,0,8,1,0.162914,1
GKO,reference,CG,none,0,8,1,0.166557,1
GKO,reference,CG,none,0,8,1,0.163385,1
GKO,reference,CG,none,0,8,1,0.162032,1
GKO,reference,CG,none,0,8,1,0.161286,1
GKO,reference,CG,none,0,8,1,0.162612,1
GKO,reference,CG,none,0,8,1,0.160919,1
GKO,reference,CG,none,0,8,1,0.161762,1
GKO,reference,CG,none,0,8,1,0.161467,1
GKO,reference,CG,none,0,8,1,0.163948,1
GKO,reference,CG,none,0,8,1,0.163591,1
GKO,reference,CG,none,0,8,1,0.169204,1
GKO,reference,CG,none,0,8,1,0.173632,1
GKO,reference,CG,none,0,8,1,0.165906,1
GKO,reference,CG,none,0,8,1,0.16728,1
GKO,reference,CG,none,0,8,1,0.162018,1
GKO,reference,CG,none,0,8,1,0.160829,1
GKO,reference,CG,none,0,8,1,0.162803,1
GKO,reference,CG,none,0,8,1,0.160336,1
GKO,reference,CG,none,0,8,1,0.163067,1
GKO,reference,CG,none,0,8,1,0.160042,1
GKO,reference,CG,none,0,8,1,0.168417,1
GKO,reference,CG,none,0,8,1,0.169548,1
GKO,reference,CG,none,0,8,1,0.16564,1
GKO,reference,CG,none,0,8,1,0.161894,1
GKO,reference,CG,none,0,8,1,0.161823,1
GKO,reference,CG,none,0,8,1,0.162472,1
GKO,reference,CG,none,0,8,1,0.160066,1
GKO,reference,CG,none,0,8,1,0.161952,1
GKO,reference,CG,none,0,8,1,0.162777,1
GKO,reference,CG,none,0,8,1,0.160903,1
GKO,reference,CG,none,0,8,1,0.165976,1
GKO,reference,CG,none,0,8,1,0.167112,1
GKO,reference,CG,none,0,8,1,0.167124,1
GKO,reference,CG,none,0,8,1,0.165777,1
GKO,reference,CG,none,0,8,1,0.162451,1
GKO,reference,CG,none,0,8,1,0.16189,1
